target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,filter,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,accessibility_violations,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_urls,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count,www_scan_status,www_url,www_status_code,www_title
earthquake.gov,earthquake.gov,gov,True,https://www.usgs.gov/programs/earthquake-hazards,usgs.gov,gov,www.usgs.gov,True,False,200.0,text/html,False,False,Department of the Interior,U.S. Geological Survey,Executive,False,"[""gov"",""pulse""]",,2025-01-16T11:22:04.721Z,completed,completed,completed,completed,completed,completed,completed,completed,,True,,Drupal,,,True,,True,"{""agency"":""DOI"",""subagency"":""USGS"",""pua"":""UA-108444827-1"",""pga4"":""G-FH5X1PMV8C"",""sp"":""lookup,locate,keywords"",""exts"":""png,gif,jpg"",""dclink"":""true"",""autotracker"":""true"",""yt"":""true"",""optout"":""false"",""palinteractiontypedim"":""1""}",20241218 v8.5 - GA4,"G-FH5X1PMV8C,UA-77708142-1,UA-108444827-1,G-CSLL4ZEK4L","[""cdn.gov.cfigroup.com"",""cdn.jsdelivr.net"",""d9-wret.s3.us-west-2.amazonaws.com"",""dap.digitalgov.gov"",""script.hotjar.com"",""static.addtoany.com"",""static.hotjar.com"",""touchpoints.app.cloud.gov"",""use.fontawesome.com"",""www.googletagmanager.com"",""www.youtube.com""]","[""https://cdn.gov.cfigroup.com/webmon/s/source/webmon/f44f46b9c01122/webmon.js"",""https://cdn.jsdelivr.net/npm/mathjax@3/es5/tex-mml-chtml.js"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/carousel/public/media/images/EQsearch.png"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/carousel/public/media/images/Greenland-glacier-landslide.png"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/carousel/public/media/images/USGSInternsEQThumbnailBanner2.png"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/carousel/public/media/images/historic-seis-Australia.png"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/carousel/public/thumbnails/image/newEHPbanner.jpg"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/image_card/public/media/images/1km_DYFI_Responses.png"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/image_card/public/media/images/NEEDSUPLOADstickies.PNG"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/image_card/public/vhp_img2911.jpg"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/info_block/public/media/images/EQsearch.png"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/info_block/public/thumbnails/image/latesteqs-300for150_0.gif"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/masonry/public/media/images/ASL_facility.jpg"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/masonry/public/media/images/GSNmap-2024oct.jpg"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/masonry/public/media/images/Page01.jpg""]",11.0,"["".usgs.gov""]",True,0.0010522668457031,641.8999999910593,"[""about"",""foia"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""privacy policy"",""vulnerability disclosure"",""usa.gov""]",False,True,Earthquake Hazards Program | U.S. Geological Survey,,,,,,,,,,https://www.usgs.gov/programs/earthquake-hazards,en,,True,False,True,https://www.usgs.gov/programs/earthquake-hazards,True,200.0,text/html,,,,False,True,https://www.usgs.gov/programs/earthquake-hazards,True,200.0,text/html,,,,20.0,0.0,40.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-banner-inner"",""usa-button"",""usa-checkbox"",""usa-fieldset"",""usa-footer"",""usa-form"",""usa-form-group"",""usa-header"",""usa-icon"",""usa-input"",""usa-label"",""usa-legend"",""usa-list"",""usa-megamenu"",""usa-nav-container"",""usa-social-link"",""usa-sr-only"",""usa-textarea""]",True,80.0,4.0,20.0,v3.9.0,100.0,264.0,completed,https://www.usgs.gov/programs/earthquake-hazards,200.0,Earthquake Hazards Program | U.S. Geological Survey
opendata.boem.gov,boem.gov,gov,False,https://opendata.boem.gov/,boem.gov,gov,opendata.boem.gov,False,False,403.0,text/html,True,True,Department of the Interior,Minerals Management Service,Executive,True,"[""pulse""]",,2025-01-16T03:21:23.408Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1}",False,,,,,False,,False,,,,,,0.0,,False,0.0,93.60000000149012,,,True,True,403 - Forbidden: Access is denied.,,,,,,,,,,,,,False,False,False,https://opendata.boem.gov/robots.txt,False,404.0,text/html,,,,False,False,https://opendata.boem.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
phd.blm.gov,blm.gov,gov,False,https://phd.blm.gov/,blm.gov,gov,phd.blm.gov,True,False,200.0,text/html,True,True,Department of the Interior,Bureau of Land Management - Main Domain,Executive,True,"[""dap"",""omb_idea""]",True,2025-01-16T03:22:25.641Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""aria"":1,""contrast"":1}",True,,Drupal,,,False,,True,"{""agency"":""DOI"",""subagency"":""BLM""}",20241218 v8.5 - GA4,"G-B642WKSGTZ,G-CSLL4ZEK4L","[""cdn.jsdelivr.net"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://cdn.jsdelivr.net/npm/@unicorn-fail/drupal-bootstrap-styles@0.0.2/dist/3.1.1/7.x-3.x/drupal-bootstrap.css"",""https://cdn.jsdelivr.net/npm/@unicorn-fail/drupal-bootstrap-styles@0.0.2/dist/3.1.1/8.x-3.x/drupal-bootstrap.css"",""https://cdn.jsdelivr.net/npm/@unicorn-fail/drupal-bootstrap-styles@0.0.2/dist/3.2.0/7.x-3.x/drupal-bootstrap.css"",""https://cdn.jsdelivr.net/npm/@unicorn-fail/drupal-bootstrap-styles@0.0.2/dist/3.2.0/8.x-3.x/drupal-bootstrap.css"",""https://cdn.jsdelivr.net/npm/@unicorn-fail/drupal-bootstrap-styles@0.0.2/dist/3.3.1/7.x-3.x/drupal-bootstrap.css"",""https://cdn.jsdelivr.net/npm/@unicorn-fail/drupal-bootstrap-styles@0.0.2/dist/3.3.1/8.x-3.x/drupal-bootstrap.css"",""https://cdn.jsdelivr.net/npm/@unicorn-fail/drupal-bootstrap-styles@0.0.2/dist/3.4.0/8.x-3.x/drupal-bootstrap.css"",""https://cdn.jsdelivr.net/npm/bootstrap@3.4.1/dist/css/bootstrap.css"",""https://cdn.jsdelivr.net/npm/bootstrap@3.4.1/dist/fonts/glyphicons-halflings-regular.woff2"",""https://cdn.jsdelivr.net/npm/bootstrap@3.4.1/dist/js/bootstrap.js"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/roboto/v47/KFOMCnqEu92Fr1ME7kSn66aGLdTylUAMQXC89YmC2DPNWubEbVmUiAz0klQmz24.woff"",""https://www.google-analytics.com/g/collect"",""https://www.googletagmanager.com/gtag/js""]",6.0,"["".blm.gov"",""phd.blm.gov""]",True,0.4488673193359375,1292.39999999851,"[""privacy""]","[""accessibility"",""privacy policy"",""vulnerability disclosure""]",True,True,Create Ticket | BLM Public Help Desk,,,,,,,,,,,en,,False,True,False,https://phd.blm.gov/robots.txt,True,200.0,text/plain,2027.0,,,False,False,https://phd.blm.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
csrc.blm.gov,blm.gov,gov,False,https://csrc.blm.gov/,blm.gov,gov,csrc.blm.gov,False,False,418.0,text/html,True,True,Department of the Interior,Bureau of Land Management - Main Domain,Executive,False,"[""pulse""]",,2025-01-16T03:22:51.193Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1}",True,,,,,False,,False,,,,,,0.0,"["".blm.gov""]",False,0.0,151.0,,,True,True,Error,,,,,,,,,,,,,False,False,False,https://csrc.blm.gov/robots.txt,False,418.0,text/html,,,,False,False,https://csrc.blm.gov/sitemap.xml,False,418.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
muleapi.blm.gov,blm.gov,gov,False,https://muleapi.blm.gov/,blm.gov,gov,muleapi.blm.gov,True,False,200.0,text/html,True,True,Department of the Interior,Bureau of Land Management - Main Domain,Executive,True,"[""dap""]",,2025-01-16T03:22:59.039Z,completed,completed,completed,completed,completed,completed,completed,completed,,False,,Drupal,,,True,True,True,"{""agency"":""DOI"",""subagency"":""BLM""}",20241218 v8.5 - GA4,G-CSLL4ZEK4L,"[""88289.global.siteimproveanalytics.io"",""cdn.jsdelivr.net"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""siteimproveanalytics.com"",""www.googletagmanager.com""]","[""https://88289.global.siteimproveanalytics.io/image.aspx"",""https://cdn.jsdelivr.net/npm/bootstrap-icons@1.11.2/font/bootstrap-icons.min.css"",""https://cdn.jsdelivr.net/npm/bootstrap-icons@1.11.2/font/fonts/bootstrap-icons.woff2"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://fonts.googleapis.com/css2"",""https://fonts.gstatic.com/s/roboto/v47/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3yUBHMdazQ.woff2"",""https://fonts.gstatic.com/s/roboto/v47/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMaxKUBHMdazTgWw.woff2"",""https://siteimproveanalytics.com/js/siteanalyze_88289.js"",""https://www.googletagmanager.com/gtag/js""]",7.0,"["".blm.gov"",""muleapi.blm.gov""]",True,0.22579984375,1016.7000000029802,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""vulnerability disclosure"",""usa.gov""]",True,True,Home | Bureau of Land Management,,,Home | Bureau of Land Management,,,,https://www.blm.gov/sites/default/files/styles/og_image/public/images/2024-02/blm-gov-opengraph-thumbnail.png?h=ec041e41&itok=0Kq11qmS,,https://www.blm.gov/d8-home,https://www.blm.gov/d8-home,en,,True,True,False,https://muleapi.blm.gov/robots.txt,True,200.0,text/plain,2027.0,,,True,False,https://muleapi.blm.gov/sitemap.xml,True,200.0,application/xml,3205.0,0.0,0.0,20.0,0.0,40.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-identifier"",""usa-link""]",True,35.0,3.0,20.0,,0.0,118.0,dns_resolution_error,,,
lmvsci.gov,lmvsci.gov,gov,,,,,,,False,,,,,Department of the Interior,U.S. Geological Survey,Executive,,"[""gov"",""pulse"",""2020_eot""]",,2025-01-15T06:07:00.142Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
sdms.ak.blm.gov,blm.gov,gov,True,https://sdms.ak.blm.gov/sdms/,blm.gov,gov,sdms.ak.blm.gov,True,False,200.0,text/html,True,True,Department of the Interior,Bureau of Land Management - Main Domain,Executive,True,"[""dap"",""pulse"",""omb_idea"",""2020_eot""]",True,2025-01-16T03:24:55.445Z,completed,page_frame_not_ready,completed,completed,completed,completed,completed,completed,,True,,Drupal,,,True,,True,"{""agency"":""DOI"",""subagency"":""BLM""}",20241218 v8.5 - GA4,"G-Z48Z0C9W89,G-CSLL4ZEK4L","[""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/roboto/v47/KFO7CnqEu92Fr1ME7kSn66aGLdTylUAMa3yUBHMdazQ.woff2"",""https://fonts.gstatic.com/s/robotocondensed/v27/ieVl2ZhZI2eCN5jzbjEETS9weq8-19K7DQk6YvM.woff2"",""https://www.google-analytics.com/g/collect"",""https://www.google-analytics.com/privacy-sandbox/register-conversion"",""https://www.googletagmanager.com/gtag/js""]",5.0,"["".blm.gov"",""sdms.ak.blm.gov""]",True,0.0172833333333333,724.8999999985099,"[""about"",""fear"",""foia"",""privacy"",""usa.gov"",""/es""]","[""about us"",""accessibility"",""budget and performance"",""no fear act"",""foia"",""privacy policy"",""vulnerability disclosure"",""usa.gov""]",True,True,Alaska: SDMS | BUREAU OF LAND MANAGEMENT,,,,,,,,,,,en,,False,False,False,https://sdms.ak.blm.gov/robots.txt,False,404.0,text/html,,,,False,False,https://sdms.ak.blm.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
eplanspatial.test.blm.gov,blm.gov,gov,,,,,,,True,,,,,Department of the Interior,Bureau of Land Management - Main Domain,Executive,,"[""pulse""]",,2025-01-16T03:25:18.195Z,timeout,timeout,completed,timeout,timeout,timeout,completed,timeout,,True,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
ca.blm.gov,blm.gov,gov,False,https://ca.blm.gov/,blm.gov,gov,ca.blm.gov,True,True,200.0,text/html,True,True,Department of the Interior,Bureau of Land Management - Main Domain,Executive,True,"[""pulse""]",,2025-01-16T03:26:34.466Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""page-titled"":1,""language"":1}",True,,,,,False,,False,,,,,,0.0,"[""ca.blm.gov""]",False,0.0,54.19999999552965,,,True,True,,,,,,,,,,,,,,False,False,False,https://ca.blm.gov/robots.txt,False,404.0,text/html,,,,False,False,https://ca.blm.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,timeout,,,
publicroom.blm.gov,blm.gov,gov,False,https://publicroom.blm.gov/,blm.gov,gov,publicroom.blm.gov,True,False,200.0,text/html,True,True,Department of the Interior,Bureau of Land Management - Main Domain,Executive,True,"[""pulse"",""omb_idea""]",False,2025-01-16T03:27:57.515Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""page-titled"":1,""language"":1}",True,,,,,False,,False,,,,,,0.0,"[""publicroom.blm.gov""]",False,0.0,71.5,,,True,True,,,,,,,,,,,,,,False,False,False,https://publicroom.blm.gov/robots.txt,False,404.0,text/html,,,,False,False,https://publicroom.blm.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
ut.blm.gov,blm.gov,gov,False,https://ut.blm.gov/,blm.gov,gov,ut.blm.gov,True,True,200.0,text/html,True,True,Department of the Interior,Bureau of Land Management - Main Domain,Executive,True,"[""pulse""]",,2025-01-16T03:30:03.931Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""page-titled"":1,""language"":1}",True,,,,,False,,False,,,,,,0.0,"[""ut.blm.gov""]",False,0.0,63.10000000149012,,,True,True,,,,,,,,,,,,,,False,False,False,https://ut.blm.gov/robots.txt,False,404.0,text/html,,,,False,False,https://ut.blm.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,completed,https://www.ut.blm.gov,200.0,
aesics.cr.usgs.gov,usgs.gov,gov,False,https://aesics.cr.usgs.gov/,usgs.gov,gov,aesics.cr.usgs.gov,True,False,200.0,text/html,True,True,Department of the Interior,U.S. Geological Survey,Executive,True,"[""dap"",""pulse"",""omb_idea""]",True,2025-01-16T03:30:48.887Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""contrast"":4,""language"":1,""images"":3,""link-purpose"":1}",True,,,,"[""Forgot your Password?""]",False,,True,"{""agency"":""DOI"",""subagency"":""USGS"",""pua"":""UA-77708142-1"",""pga4"":""G-FH5X1PMV8C"",""sp"":""lookup,locate,keywords"",""exts"":""png,gif,jpg"",""dclink"":""true"",""autotracker"":""true"",""yt"":""true"",""optout"":""false"",""palinteractiontypedim"":""1""}",20241218 v8.5 - GA4,"G-0HCSRRZZVP,G-FH5X1PMV8C,UA-77708142-1,G-BE7V0SGRJ1,G-CSLL4ZEK4L","[""cdn.earthdata.nasa.gov"",""cdn.jsdelivr.net"",""cdn.materialdesignicons.com"",""cdn.webix.com"",""cdnjs.cloudflare.com"",""dap.digitalgov.gov"",""status.earthdata.nasa.gov"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.youtube.com""]","[""https://cdn.earthdata.nasa.gov/eui/1.1.3/eui-icon-library.css"",""https://cdn.jsdelivr.net/foundation-icons/3.0/foundation-icons.min.css"",""https://cdn.jsdelivr.net/mdi/4.9.95/css/materialdesignicons.css"",""https://cdn.jsdelivr.net/npm/@mdi/font@4.9.95/css/materialdesignicons.css"",""https://cdn.jsdelivr.net/npm/motion-ui@2.0.4/dist/motion-ui.min.css"",""https://cdn.jsdelivr.net/npm/motion-ui@2.0.4/dist/motion-ui.min.js"",""https://cdn.jsdelivr.net/npm/vue-resource@1.5.3"",""https://cdn.jsdelivr.net/toastr/2.1.3/toastr.min.css"",""https://cdn.jsdelivr.net/toastr/2.1.3/toastr.min.js"",""https://cdn.materialdesignicons.com/4.9.95/css/materialdesignicons.css"",""https://cdn.webix.com/9.4/fonts/Roboto-Medium-webfont.woff2"",""https://cdn.webix.com/9.4/fonts/Roboto-Regular-webfont.woff2"",""https://cdn.webix.com/9.4/webix.css"",""https://cdn.webix.com/9.4/webix.js"",""https://cdnjs.cloudflare.com/ajax/libs/foundation/6.3.1/css/foundation.min.css"",""https://cdnjs.cloudflare.com/ajax/libs/foundation/6.3.1/js/foundation.min.js"",""https://cdnjs.cloudflare.com/ajax/libs/jquery/3.7.0/jquery.min.js"",""https://cdnjs.cloudflare.com/ajax/libs/vue/2.7.0/vue.min.js"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://status.earthdata.nasa.gov/api/v1/notifications"",""https://status.earthdata.nasa.gov/assets/banner_widget-938d460bea51146ecd99ed49370b578f126c206b2405b083ce7e74aa76bc2ef0.css"",""https://status.earthdata.nasa.gov/assets/banner_widget.js"",""https://www.google-analytics.com/g/collect"",""https://www.googletagmanager.com/a"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js"",""https://www.youtube.com/iframe_api"",""https://www.youtube.com/s/player/6e1dd460/www-widgetapi.vflset/www-widgetapi.js""]",10.0,"["".usgs.gov"",""aesics.cr.usgs.gov""]",False,0.0090429536132812,280.19999999552965,"[""foia"",""privacy"",""usa.gov""]","[""accessibility"",""foia""]",True,True,AESICS 3.8.2,,,,,,,,,,,,,False,False,False,https://aesics.cr.usgs.gov/robots.txt,False,404.0,text/html,,,,False,False,https://aesics.cr.usgs.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
eeadmin.cr.usgs.gov,usgs.gov,gov,,,,,,,False,,,,,Department of the Interior,U.S. Geological Survey,Executive,,"[""dap""]",,2025-01-16T03:30:51.179Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
deepwater.boem.gov,boem.gov,gov,False,https://deepwater.boem.gov/,boem.gov,gov,deepwater.boem.gov,True,False,200.0,text/html,True,True,Department of the Interior,Minerals Management Service,Executive,True,"[""pulse"",""omb_idea""]",True,2025-01-16T03:33:09.770Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1,""link-purpose"":2}",True,,,,,False,,False,,,,,,0.0,"[""deepwater.boem.gov""]",False,0.0,286.3999999985099,,,True,True,Deepwater Horizon FOIA and Congressional Affairs - Select Request,,,,,,,,,,,,,False,False,False,https://deepwater.boem.gov/robots.txt,False,404.0,text/html,,,,False,False,https://deepwater.boem.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
ohmsett.bsee.gov,bsee.gov,gov,False,https://ohmsett.bsee.gov/,bsee.gov,gov,ohmsett.bsee.gov,True,False,200.0,text/html,True,True,Department of the Interior,Minerals Management Service,Executive,True,"[""dap""]",,2025-01-16T03:33:17.596Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""images"":1}",True,amazonaws.com,Drupal,,,True,,True,"{""agency"":""OHMSETT""}",20241218 v8.5 - GA4,"G-CSLL4ZEK4L,G-T3L9LFES97,G-AuCInT2tIFMokjr","[""cdn.jsdelivr.net"",""dap.digitalgov.gov"",""data.accentapi.com"",""files.constantcontact.com"",""fonts.googleapis.com"",""fonts.gstatic.com"",""googleads.g.doubleclick.net"",""i.ytimg.com"",""images.sociablekit.com"",""jnn-pa.googleapis.com"",""maxcdn.bootstrapcdn.com"",""play.google.com"",""sociablekit.com"",""static.doubleclick.net"",""widgets.sociablekit.com"",""www.google-analytics.com"",""www.google.com"",""www.googletagmanager.com"",""www.youtube.com"",""yt3.ggpht.com""]","[""https://cdn.jsdelivr.net/npm/fullcalendar@6.1.8/index.global.min.js"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://data.accentapi.com/feed/229264.json"",""https://data.accentapi.com/url-tags/7122960548811476992.json"",""https://data.accentapi.com/url-tags/7142906996734795776.json"",""https://files.constantcontact.com/d73e8652901/05a51465-75fc-44dd-9a06-0764268fda59.jpg"",""https://files.constantcontact.com/d73e8652901/92c77567-a825-4e26-a137-97b6090dda33.jpg"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/mavenpro/v36/7Auup_AqnyWWAxW2Wk3swUz56MS91Eww8SX21nejpBh8CvRBOA.woff"",""https://fonts.gstatic.com/s/roboto/v18/KFOlCnqEu92Fr1MmEU9fBBc4AMP6lQ.woff2"",""https://fonts.gstatic.com/s/roboto/v18/KFOmCnqEu92Fr1Mu4mxKKTU1Kg.woff2"",""https://googleads.g.doubleclick.net/pagead/id"",""https://i.ytimg.com/vi/7lVOE16pySg/hqdefault.jpg"",""https://i.ytimg.com/vi/MyV2EQOEYZ4/sddefault.jpg"",""https://i.ytimg.com/vi_webp/L4s-icPHd8Q/sddefault.webp"",""https://i.ytimg.com/vi_webp/Urj60_IMx3s/sddefault.webp"",""https://images.sociablekit.com/images/linkedin-page-posts/7108103476789841920/7108103476789841920-images-0.jpg"",""https://images.sociablekit.com/images/linkedin-page-posts/7115745197283561473/7115745197283561473-images-0.jpg"",""https://images.sociablekit.com/images/linkedin-page-posts/7115745197283561473/7115745197283561473-images-1.jpg"",""https://images.sociablekit.com/images/linkedin-page-posts/7115745197283561473/7115745197283561473-images-2.jpg"",""https://images.sociablekit.com/images/linkedin-page-posts/7115745197283561473/7115745197283561473-images-3.jpg"",""https://images.sociablekit.com/images/linkedin-page-posts/7115745197283561473/7115745197283561473-images-4.jpg"",""https://images.sociablekit.com/images/linkedin-page-posts/7125566631774142465/7125566631774142465-images-0.jpg"",""https://images.sociablekit.com/sources/linkedin-page-posts/ohmsett/profile.jpg""]",20.0,"["".bsee.gov""]",True,0.361025390625,2159.0,"[""about"",""privacy""]","[""about us""]",False,True,Home | Ohmsett,,,,,,,,,,https://ohmsett.bsee.gov/home,en,,True,True,False,https://ohmsett.bsee.gov/robots.txt,True,200.0,text/plain,2027.0,,,False,False,https://ohmsett.bsee.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
data.bsee.gov,bsee.gov,gov,True,https://www.data.bsee.gov/,bsee.gov,gov,www.data.bsee.gov,True,False,200.0,text/html,True,False,Department of the Interior,Minerals Management Service,Executive,False,"[""pulse"",""omb_idea""]",True,2025-01-16T03:37:03.247Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""contrast"":1}",False,,,,,True,,False,,,G-TXQ2ZK1TPZ,"[""www.googletagmanager.com""]","[""https://www.googletagmanager.com/gtag/js""]",1.0,"["".bsee.gov"",""www.data.bsee.gov""]",False,0.0052818229166666,1206.0,"[""about"",""fear"",""foia"",""privacy"",""usa.gov"",""/es""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""usa.gov""]",True,True,BSEE Data Center,,,,,,,,,,,en,,False,True,True,https://www.data.bsee.gov/robots.txt,True,200.0,text/plain,21033.0,,,True,True,https://www.data.bsee.gov/sitemap.xml,True,200.0,text/html,22607.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,completed,https://www.data.bsee.gov,200.0,BSEE Data Center
